source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass,status
spell_phantom_armor,Phantom Armor,MODIFIES,cbt_armor_class,Armor Class,illusory protection that absorbs blows,,UA,67,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,spell-scan,optional
cbt_damage,Damage Taken,CONSUMES,spell_phantom_armor,Phantom Armor,each hit erodes the illusion,,UA,67,ILLUSIONIST SPELLS (2ND LEVEL),TRUE,spell-scan,optional
spell_spook,Spook,TRIGGERS,rule_fear,Fear,the target flees in terror,,UA,67,ILLUSIONIST SPELLS (1ST LEVEL),TRUE,spell-scan,optional
exp_level,Target Level,MODIFIES,spell_spook,Saving Throw,stronger targets resist more easily,,UA,67,ILLUSIONIST SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_delude,Delude,MODIFIES,sys_alignment,Detected Alignment,falsifies the caster's aura,,UA,68,ILLUSIONIST SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_know_alignment,Know Alignment,EXCLUDED_FROM,spell_delude,Delude,detection returns the false reading,,UA,68,ILLUSIONIST SPELLS (3RD LEVEL),FALSE,spell-scan,optional
spell_phantom_wind,Phantom Wind,MODIFIES,ex_movement_rate,Movement,an illusory gale impedes progress,,UA,68,ILLUSIONIST SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_phantasmagoria,Phantasmagoria,TRIGGERS,ex_falling,Illusory Terrain,victims may believe they are falling,,UA,70,ILLUSIONIST SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_shadow_walk,Shadow Walk,GATES,rule_planar_travel,Demi-Plane of Shadow,travel via the shadow plane,,UA,71,ILLUSIONIST SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_shadow_walk,Shadow Walk,MODIFIES,ex_movement_rate,Overland Travel,vast distances covered rapidly,,UA,71,ILLUSIONIST SPELLS (7TH LEVEL),TRUE,spell-scan,optional
spell_weird,Weird,TRIGGERS,rule_fear,Terror,each victim faces a personal nemesis,,UA,71,ILLUSIONIST SPELLS (9TH LEVEL),TRUE,spell-scan,optional
spell_weird,Weird,MODIFIES,abil_strength,Strength,survivors are weakened,,UA,71,ILLUSIONIST SPELLS (9TH LEVEL),TRUE,spell-scan,optional
spell_weird,Weird,TRIGGERS,death_character,Death,defeat by the phantasm is fatal,,UA,71,ILLUSIONIST SPELLS (9TH LEVEL),TRUE,spell-scan,optional
item_elixir_youth,Elixir of Youth,OVERRIDES,rule_aging,Aging,reverses age by years,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
item_elixir_youth,Partial Dose,MODIFIES,item_elixir_youth,Elixir of Youth,sipping reduces potency and effect,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
item_oil_impact,Oil of Impact,MODIFIES,cbt_tohit,To-Hit Roll,bonus to blunt weapons and missiles,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
item_oil_acid_resistance,Oil of Acid Resistance,EXCLUDES,cbt_damage,Acid Damage,protects the coated subject,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
item_oil_elemental_invuln,Oil of Elemental Invulnerability,EXCLUDES,rule_planar_travel,Elemental Attacks,wards against elemental creatures,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
item_oil_fiery_burning,Oil of Fiery Burning,TRIGGERS,cbt_damage,Fire Damage,bursts into flame when thrown,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
abil_dexterity,Dexterity,MODIFIES,item_oil_fiery_burning,Oil of Fiery Burning,handling risk on a fumble,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
item_potion_fire_breath,Potion of Fire Breath,TRIGGERS,cbt_damage,Breath Damage,belches a tongue of flame,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
rule_time,Held Too Long,TRIGGERS,cbt_damage,Self Damage,delayed release may burn the imbiber,,UA,90,TREASURE (POTIONS),TRUE,item-scan,optional
item_ring_animal_friendship,Ring of Animal Friendship,TRIGGERS,cbt_encounter_reactions,Animal Reaction,befriends normal animals,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
abil_intelligence,Animal Intelligence,CONSTRAINS,item_ring_animal_friendship,Ring of Animal Friendship,only low-intelligence beasts,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_chameleon,Ring of Chameleon Power,GATES,rule_concealment,Concealment,the wearer blends with surroundings,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_chameleon,Ring of Chameleon Power,MODIFIES,cbt_surprise,Surprise,improves the roll,,UA,92,TREASURE (RINGS),FALSE,item-scan,optional
item_ring_clumsiness,Ring of Clumsiness,DERIVED_FROM,cursed_item,Cursed Item,radiates a false secondary dweomer,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
spell_detect_magic,Detect Magic,EXCLUDED_FROM,item_ring_clumsiness,Ring of Clumsiness,the disguise defeats identification,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
rule_stress,Combat or Stealth,TRIGGERS,item_ring_clumsiness,Ring of Clumsiness,the curse fires only under stress,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_clumsiness,Ring of Clumsiness,MODIFIES,abil_dexterity,Dexterity,halved while active,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_clumsiness,Ring of Clumsiness,MODIFIES,thief_skills,Stealth and Precise Action,chances halved,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_clumsiness,Ring of Clumsiness,TRIGGERS,rule_spell_failure,Spell Failure,somatic casting is spoiled,,UA,92,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_mind_shielding,Ring of Mind Shielding,EXCLUDES,spell_esp,ESP,total immunity,,UA,93,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_mind_shielding,Ring of Mind Shielding,EXCLUDES,spell_know_alignment,Know Alignment,alignment cannot be read,,UA,93,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_mind_shielding,Ring of Mind Shielding,GATES,psi_defense_modes,Thought Shield,free defence for psionic wearers,,UA,93,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_mind_shielding,Ring of Mind Shielding,MODIFIES,psi_combat,Psionic Attack Damage,damage reduced while worn,,UA,93,TREASURE (RINGS),TRUE,item-scan,optional
item_ring_mind_shielding,Ring of Mind Shielding,MODIFIES,save_matrix,Psionic Blast Save,bonus for non-psionic wearers,,UA,93,TREASURE (RINGS),TRUE,item-scan,optional
item_rod_flailing,Rod of Flailing,MODIFIES,cbt_armor_class,Armor Class,defensive bonus when activated,,UA,94,RODS (III.D.),TRUE,item-scan,optional
item_rod_passage,Rod of Passage,GATES,rule_planar_travel,Passage,moves through solid matter and planes,,UA,94,RODS (III.D.),TRUE,item-scan,optional
item_rod_security,Rod of Security,GATES,rule_planar_travel,Non-Dimensional Space,creates a pocket refuge,,UA,94,RODS (III.D.),TRUE,item-scan,optional
rule_party_size,Number of Creatures,CONSTRAINS,item_rod_security,Rod of Security,duration divides by headcount,,UA,94,RODS (III.D.),TRUE,item-scan,optional
item_rod_security,Rod of Security,EXCLUDES,rule_aging,Aging,time in the refuge does not age the occupants,,UA,94,RODS (III.D.),FALSE,item-scan,optional
item_rod_security,Rod of Security,GATES,rule_rest,Rest and Recovery,a place of complete safety,,UA,94,RODS (III.D.),TRUE,item-scan,optional
item_staff_woodlands,Staff of the Woodlands,GATES,gen_random_encounter,Animate Tree,animates trees as guardians,,UA,95,STAVES (III.D.2.),TRUE,item-scan,optional
item_staff_swarming_insects,Staff of Swarming Insects,MODIFIES,cbt_armor_class,Armor Class,the swarm hampers those within,,UA,95,STAVES (III.D.2.),TRUE,item-scan,optional
item_staff_swarming_insects,Staff of Swarming Insects,TRIGGERS,spell_disruption,Spell Disruption,casting within the swarm fails,,UA,95,STAVES (III.D.2.),FALSE,item-scan,optional
item_wand_force,Wand of Force,GATES,spell_wall_of_force,Wall of Force,creates force effects,,UA,96,WANDS (III.D.2.),TRUE,item-scan,optional
item_wand_defoliation,Wand of Defoliation,TRIGGERS,rule_terrain,Vegetation,strips plant life from an area,,UA,96,WANDS (III.D.2.),TRUE,item-scan,optional
item_wand_earth_stone,Wand of Earth and Stone,MODIFIES,campaign_construction,Excavation,shapes and moves earth,,UA,96,WANDS (III.D.2.),TRUE,item-scan,optional
item_wand_flame_extinguishing,Wand of Flame Extinguishing,OVERRIDES,rule_uncontrolled_fire,Fire,quenches ordinary and magical flame,,UA,96,WANDS (III.D.2.),TRUE,item-scan,optional
item_wand_steam_vapor,Wand of Steam and Vapor,TRIGGERS,rule_concealment,Vapour Cloud,creates obscuring steam,,UA,97,WANDS (III.D.2.),TRUE,item-scan,optional
item_boots_north,Boots of the North,EXCLUDES,rule_temperature,Cold,protects against extreme cold,,UA,97,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_boots_north,Boots of the North,MODIFIES,ex_movement_rate,Snow Travel,walk on snow without sinking,,UA,97,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_bracers_brachiation,Bracers of Brachiation,GATES,ex_movement_rate,Swinging Movement,travel by branch and rope,,UA,98,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_cloak_arachnidia,Cloak of Arachnidia,EXCLUDES,save_poison,Spider Venom,immunity to spider poison,,UA,98,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_cloak_arachnidia,Cloak of Arachnidia,GATES,thief_climb_walls,Wall Climbing,move as a spider,,UA,98,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_cyclocone,Cyclocone,MODIFIES,ex_movement_rate,Movement,whirlwind propulsion,,UA,98,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_egg_shattering,Egg of Shattering,TRIGGERS,rule_item_destruction,Shattering,destroys nearby brittle objects,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_gem_insight,Gem of Insight,MODIFIES,abil_intelligence,Intelligence,raises the score after months of possession,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_gem_insight,Gem of Insight,MODIFIES,abil_wisdom,Wisdom,raises the score after months of possession,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
rule_time,Continuous Possession,GATES,item_gem_insight,Gem of Insight,months of carrying are required,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_girdle_dwarvenkind,Girdle of Dwarvenkind,MODIFIES,abil_charisma,Charisma,lowered toward non-dwarves raised toward dwarves,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_girdle_dwarvenkind,Girdle of Dwarvenkind,MODIFIES,abil_constitution,Constitution,grants the dwarven bonus,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_girdle_dwarvenkind,Girdle of Dwarvenkind,MODIFIES,save_matrix,Saving Throws,confers dwarven save bonuses,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_girdle_dwarvenkind,Girdle of Dwarvenkind,GATES,race_infravision,Infravision,grants dwarven heat sight,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_girdle_dwarvenkind,Girdle of Dwarvenkind,GATES,rule_languages,Dwarvish,understand speak and read the tongue,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
race,Observer Race,FEEDS_INTO,item_girdle_dwarvenkind,Charisma Effect,the adjustment differs by who is looking,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_gloves_thievery,Gloves of Thievery,MODIFIES,thief_skills,Thief Skills,bonuses to manual functions,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_hat_stupidity,Hat of Stupidity,DERIVED_FROM,cursed_item,Cursed Item,appears a useful hat,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_hat_stupidity,Hat of Stupidity,MODIFIES,abil_intelligence,Intelligence,drastically lowered,,UA,100,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_horn_goodness_evil,Horn of Goodness/Evil,GATES,sys_alignment,Alignment,function follows the blower's alignment,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_horn_goodness_evil,Horn of Goodness/Evil,TRIGGERS,spell_protection_from_evil,Protection,raises a warding effect,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_mantle_celestian,Mantle of Celestian,EXCLUDES,save_poison,Poison,protects the wearer,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_pearl_sirines,Pearl of the Sirines,GATES,rule_water_breathing,Water Breathing,breathe and move underwater,,UA,101,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_robe_stars,Robe of Stars,GATES,rule_planar_travel,Astral Travel,enables planar movement,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_robe_stars,Robe of Stars,MODIFIES,save_matrix,Saving Throws,bonus while worn,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_robe_vermin,Robe of Vermin,DERIVED_FROM,cursed_item,Cursed Item,appears a normal robe,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_robe_vermin,Robe of Vermin,MODIFIES,cbt_initiative,Initiative,biting vermin distract the wearer,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_shadow_lanthorn,Shadow Lanthorn,MODIFIES,sys_alignment,Alignment Detection,affects alignment-sensing,,UA,102,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_courser,Courser,MODIFIES,ex_movement_rate,Movement Rate,a conjured steed of great speed,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_courser,Courser,FEEDS_INTO,cbt_armor_class,Armor Class,the mount has its own protection,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
item_spoon_stirring,Spoon of Stirring,ALTERNATIVE_TO,rule_provisions,Provisions,produces nourishing gruel,,UA,103,TREASURE (MISCELLANEOUS MAGIC),TRUE,item-scan,optional
